"REF_DATE","GEO","DGUID","Unemployment rate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Northern Lights Regional Health Authority, Alberta (Peer group F)","4816","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334283","143.2","","F","","","1"
"2000","Northwestern Regional Health Authority, Alberta (Peer group F)","4817","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334284","144.1","","F","","","1"
"2000","Northwestern Regional Health Authority, Alberta (Peer group F)","4817","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334285","144.2","","F","","","1"
"2000","British Columbia","59","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334286","145.1","7.2","","","","1"
"2000","British Columbia","59","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334287","145.2","13.6","","","","1"
"2000","East Kootenay, British Columbia (Peer group G)","5901","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334288","146.1","9.5","","","","1"
"2000","East Kootenay, British Columbia (Peer group G)","5901","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334289","146.2","","F","","","1"
"2000","West Kootenay-Boundary, British Columbia (Peer group I)","5902","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334290","147.1","10.5","","","","1"
"2000","West Kootenay-Boundary, British Columbia (Peer group I)","5902","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334291","147.2","","F","","","1"
"2000","North Okanagan, British Columbia (Peer group I)","5903","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334292","148.1","8.9","","","","1"
"2000","North Okanagan, British Columbia (Peer group I)","5903","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334293","148.2","","F","","","1"
"2000","South Okanagan Similkameen, British Columbia (Peer group I)","5904","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334294","149.1","8.1","","","","1"
"2000","South Okanagan Similkameen, British Columbia (Peer group I)","5904","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334295","149.2","13.3","","","","1"
"2000","Thompson, British Columbia (Peer group I)","5905","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334296","150.1","11.2","","","","1"
"2000","Thompson, British Columbia (Peer group I)","5905","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334297","150.2","26.5","","","","1"
"2000","Fraser Valley, British Columbia (Peer group I)","5906","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334298","151.1","8.5","","","","1"
"2000","Fraser Valley, British Columbia (Peer group I)","5906","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334299","151.2","15.1","","","","1"
"2000","South Fraser Valley, British Columbia (Peer group B)","5907","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334300","152.1","6.3","","","","1"
"2000","South Fraser Valley, British Columbia (Peer group B)","5907","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334301","152.2","12.6","","","","1"
"2000","Burnaby/Simon Fraser, British Columbia","5922","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334302","153.1","5.1","","","","1"
"2000","Burnaby/Simon Fraser, British Columbia","5922","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334303","153.2","10.0","","","","1"
"2000","Burnaby, British Columbia (Peer group A)","5917","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334304","154.1","7.4","","","","1"
"2000","Burnaby, British Columbia (Peer group A)","5917","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334305","154.2","12.9","","","","1"
"2000","Simon Fraser, British Columbia (Peer group B)","5908","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334306","155.1","3.6","","","","1"
"2000","Simon Fraser, British Columbia (Peer group B)","5908","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334307","155.2","8.2","","","","1"
"2000","Coast Garibaldi, British Columbia (Peer group J)","5909","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334308","156.1","7.3","","","","1"
"2000","Coast Garibaldi, British Columbia (Peer group J)","5909","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334309","156.2","","F","","","1"
"2000","Central Vancouver Island, British Columbia (Peer group I)","5910","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334310","157.1","8.5","","","","1"
"2000","Central Vancouver Island, British Columbia (Peer group I)","5910","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334311","157.2","15.6","","","","1"
"2000","Upper Island/Central Coast, British Columbia (Peer group J)","5911","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334312","158.1","9.4","","","","1"
"2000","Upper Island/Central Coast, British Columbia (Peer group J)","5911","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334313","158.2","19.1","","","","1"
"2000","Cariboo, British Columbia (Peer group F)","5912","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334314","159.1","9.1","","","","1"
"2000","Cariboo, British Columbia (Peer group F)","5912","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334315","159.2","","F","","","1"
"2000","North West, British Columbia (Peer group F)","5913","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334316","160.1","10.7","","","","1"
"2000","North West, British Columbia (Peer group F)","5913","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334317","160.2","22.6","","","","1"
"2000","Peace Liard, British Columbia (Peer group F)","5914","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334318","161.1","6.0","","","","1"
"2000","Peace Liard, British Columbia (Peer group F)","5914","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334319","161.2","","F","","","1"
"2000","Northern Interior, British Columbia (Peer group F)","5915","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334320","162.1","10.0","","","","1"
"2000","Northern Interior, British Columbia (Peer group F)","5915","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334321","162.2","19.9","","","","1"
"2000","Vancouver/Richmond, British Columbia","5921","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334322","163.1","6.8","","","","1"
"2000","Vancouver/Richmond, British Columbia","5921","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334323","163.2","11.4","","","","1"
"2000","Vancouver, British Columbia (Peer group A)","5916","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334324","164.1","7.0","","","","1"
"2000","Vancouver, British Columbia (Peer group A)","5916","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334325","164.2","11.0","","","","1"
"2000","Richmond, British Columbia (Peer group A)","5919","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334326","165.1","6.4","","","","1"
"2000","Richmond, British Columbia (Peer group A)","5919","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334327","165.2","12.2","","","","1"
"2000","North Shore, British Columbia (Peer group B)","5918","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334328","166.1","3.1","","","","1"
"2000","North Shore, British Columbia (Peer group B)","5918","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334329","166.2","","F","","","1"
"2000","Capital, British Columbia (Peer group I)","5920","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334330","167.1","6.7","","","","1"
"2000","Capital, British Columbia (Peer group I)","5920","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334331","167.2","12.0","","","","1"
"2000","Peer group A","A","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947654","174.1","7.5","","","","1"
"2000","Peer group A","A","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947655","174.2","11.7","","","","1"
"2000","Peer group B","B","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947656","175.1","4.9","","","","1"
"2000","Peer group B","B","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947657","175.2","10.2","","","","1"
"2000","Peer group C","C","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947658","176.1","11.7","","","","1"
"2000","Peer group C","C","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947659","176.2","","..","","","1"
"2000","Peer group D","D","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947660","177.1","19.5","","","","1"
"2000","Peer group D","D","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947661","177.2","29.4","","","","1"
"2000","Peer group E","E","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947662","178.1","7.6","","","","1"
"2000","Peer group E","E","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947663","178.2","14.3","","","","1"
"2000","Peer group F","F","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947664","179.1","7.9","","","","1"
"2000","Peer group F","F","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947665","179.2","15.2","","","","1"
"2000","Peer group G","G","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947666","180.1","5.0","","","","1"
"2000","Peer group G","G","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947667","180.2","9.8","","","","1"
"2000","Peer group H","H","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947668","181.1","7.7","","","","1"
"2000","Peer group H","H","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947669","181.2","14.3","","","","1"
"2000","Peer group I","I","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947670","182.1","6.6","","","","1"
"2000","Peer group I","I","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947671","182.2","12.7","","","","1"
"2000","Peer group J","J","Unemployment rate, 15 years and over","Percent","239","units ","0","v13947672","183.1","5.1","","","","1"
"2000","Peer group J","J","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v13947673","183.2","12.9","","","","1"
"2001","Canada","00","Unemployment rate, 15 years and over","Percent","239","units ","0","v4333998","1.1","7.2","","","","1"
"2001","Canada","00","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4333999","1.2","12.8","","","","1"
"2001","Newfoundland and Labrador","10","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334000","2.1","16.1","","","","1"
"2001","Newfoundland and Labrador","10","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334001","2.2","24.7","","","","1"
"2001","Health and Community Services St. John's Region, Newfoundland and Labrador (Peer group H)","1001","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334002","3.1","9.4","","","","1"
"2001","Health and Community Services St. John's Region, Newfoundland and Labrador (Peer group H)","1001","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334003","3.2","20.1","","","","1"
"2001","Health and Community Services Eastern Region, Newfoundland and Labrador (Peer group D)","1002","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334004","4.1","23.3","","","","1"
"2001","Health and Community Services Eastern Region, Newfoundland and Labrador (Peer group D)","1002","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334005","4.2","32.0","","","","1"
"2001","Health and Community Services Central Region, Newfoundland and Labrador (Peer group D)","1003","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334006","5.1","20.1","","","","1"
"2001","Health and Community Services Central Region, Newfoundland and Labrador (Peer group D)","1003","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334007","5.2","28.8","","","","1"
"2001","Health and Community Services Western Region, Newfoundland and Labrador (Peer group D)","1004","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334008","6.1","20.3","","","","1"
"2001","Health and Community Services Western Region, Newfoundland and Labrador (Peer group D)","1004","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334009","6.2","28.6","","","","1"
"2001","Grenfell Regional Health Services Board, Newfoundland and Labrador (Peer group D)","1005","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334010","7.1","22.3","","","","1"
"2001","Grenfell Regional Health Services Board, Newfoundland and Labrador (Peer group D)","1005","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334011","7.2","","F","","","1"
"2001","Health Labrador Corporation, Newfoundland and Labrador (Peer group F)","1006","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334012","8.1","10.0","","","","1"
"2001","Health Labrador Corporation, Newfoundland and Labrador (Peer group F)","1006","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334013","8.2","","F","","","1"
"2001","Prince Edward Island","11","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334014","9.1","11.9","","","","1"
"2001","Prince Edward Island","11","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334015","9.2","16.3","","","","1"
"2001","Urban Health Region, Prince Edward Island (Peer group I)","1101","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334016","10.1","8.8","","","","1"
"2001","Urban Health Region, Prince Edward Island (Peer group I)","1101","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334017","10.2","14.7","","","","1"
"2001","Rural Health Region, Prince Edward Island (Peer group E)","1102","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334018","11.1","14.8","","","","1"
"2001","Rural Health Region, Prince Edward Island (Peer group E)","1102","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334019","11.2","18.2","","","","1"
"2001","Nova Scotia","12","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334020","12.1","9.7","","","","1"
"2001","Nova Scotia","12","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334021","12.2","17.7","","","","1"
"2001","Zone 1, Nova Scotia (Peer group E)","1201","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334022","13.1","10.7","","","","1"
"2001","Zone 1, Nova Scotia (Peer group E)","1201","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334023","13.2","19.8","","","","1"
"2001","Zone 2, Nova Scotia (Peer group E)","1202","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334024","14.1","7.5","","","","1"
"2001","Zone 2, Nova Scotia (Peer group E)","1202","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334025","14.2","15.7","","","","1"
"2001","Zone 3, Nova Scotia (Peer group H)","1203","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334026","15.1","9.8","","","","1"
"2001","Zone 3, Nova Scotia (Peer group H)","1203","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334027","15.2","20.1","","","","1"
"2001","Zone 4, Nova Scotia (Peer group H)","1204","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334028","16.1","12.7","","","","1"
"2001","Zone 4, Nova Scotia (Peer group H)","1204","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334029","16.2","19.2","","","","1"
"2001","Zone 5, Nova Scotia (Peer group D)","1205","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334030","17.1","18.6","","","","1"
"2001","Zone 5, Nova Scotia (Peer group D)","1205","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334031","17.2","29.4","","","","1"
"2001","Zone 6, Nova Scotia (Peer group I)","1206","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334032","18.1","7.1","","","","1"
"2001","Zone 6, Nova Scotia (Peer group I)","1206","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334033","18.2","13.8","","","","1"
"2001","New Brunswick","13","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334034","19.1","11.2","","","","1"
"2001","New Brunswick","13","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334035","19.2","17.2","","","","1"
"2001","Region 1, New Brunswick (Peer group I)","1301","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334036","20.1","9.8","","","","1"
"2001","Region 1, New Brunswick (Peer group I)","1301","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334037","20.2","13.4","","","","1"
"2001","Region 2, New Brunswick (Peer group H)","1302","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334038","21.1","9.5","","","","1"
"2001","Region 2, New Brunswick (Peer group H)","1302","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334039","21.2","16.9","","","","1"
"2001","Region 3, New Brunswick (Peer group I)","1303","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334040","22.1","9.5","","","","1"
"2001","Region 3, New Brunswick (Peer group I)","1303","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334041","22.2","16.6","","","","1"
"2001","Region 4, New Brunswick (Peer group H)","1304","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334042","23.1","10.8","","","","1"
"2001","Region 4, New Brunswick (Peer group H)","1304","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334043","23.2","14.8","","","","1"
"2001","Region 5, New Brunswick (Peer group D)","1305","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334044","24.1","13.3","","","","1"
"2001","Region 5, New Brunswick (Peer group D)","1305","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334045","24.2","31.4","","","","1"
"2001","Region 6, New Brunswick (Peer group D)","1306","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334046","25.1","18.2","","","","1"
"2001","Region 6, New Brunswick (Peer group D)","1306","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334047","25.2","21.4","","","","1"
"2001","Region 7, New Brunswick (Peer group D)","1307","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334048","26.1","16.3","","","","1"
"2001","Region 7, New Brunswick (Peer group D)","1307","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334049","26.2","24.2","","","","1"
"2001","Quebec","24","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334050","27.1","8.7","","","","1"
"2001","Quebec","24","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334051","27.2","13.6","","","","1"
"2001","Région du Bas-Saint-Laurent, Quebec (Peer group H)","2401","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334052","28.1","11.0","","","","1"
"2001","Région du Bas-Saint-Laurent, Quebec (Peer group H)","2401","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334053","28.2","15.4","","","","1"
"2001","Région du Saguenay-Lac-Saint-Jean, Quebec (Peer group H)","2402","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334054","29.1","11.4","","","","1"
"2001","Région du Saguenay-Lac-Saint-Jean, Quebec (Peer group H)","2402","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334055","29.2","21.1","","","","1"
"2001","Région de Québec, Quebec (Peer group H)","2403","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334056","30.1","8.3","","","","1"
"2001","Région de Québec, Quebec (Peer group H)","2403","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334057","30.2","10.3","","","","1"
"2001","Région de la Mauricie et Centre-du-Québec, Quebec (Peer group H)","2404","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334058","31.1","10.7","","","","1"
"2001","Région de la Mauricie et Centre-du-Québec, Quebec (Peer group H)","2404","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334059","31.2","16.7","","","","1"
"2001","Région de l'Estrie, Quebec (Peer group H)","2405","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334060","32.1","7.4","","","","1"
"2001","Région de l'Estrie, Quebec (Peer group H)","2405","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334061","32.2","13.1","","","","1"
"2001","Région de Montréal-Centre, Quebec (Peer group A)","2406","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334062","33.1","10.0","","","","1"
"2001","Région de Montréal-Centre, Quebec (Peer group A)","2406","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334063","33.2","13.4","","","","1"
"2001","Région de l'Outaouais, Quebec (Peer group H)","2407","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334064","34.1","8.0","","","","1"
"2001","Région de l'Outaouais, Quebec (Peer group H)","2407","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334065","34.2","11.2","","","","1"
"2001","Région de l'Abitibi-Témiscamingue, Quebec (Peer group H)","2408","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334066","35.1","12.2","","","","1"
"2001","Région de l'Abitibi-Témiscamingue, Quebec (Peer group H)","2408","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334067","35.2","19.4","","","","1"
"2001","Région de la Côte-Nord, Quebec (Peer group H)","2409","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334068","36.1","14.2","","","","1"
"2001","Région de la Côte-Nord, Quebec (Peer group H)","2409","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334069","36.2","","F","","","1"
"2001","Région du Nord-du-Québec, Quebec (Peer group F)","2410","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334070","37.1","","F","","","1"
"2001","Région du Nord-du-Québec, Quebec (Peer group F)","2410","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334071","37.2","","F","","","1"
"2001","Région de la Gaspésie-Îles-de-la-Madeleine, Quebec (Peer group D)","2411","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334072","38.1","20.1","","","","1"
"2001","Région de la Gaspésie-Îles-de-la-Madeleine, Quebec (Peer group D)","2411","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334073","38.2","","F","","","1"
"2001","Région de la Chaudière-Appalaches, Quebec (Peer group H)","2412","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334074","39.1","6.5","","","","1"
"2001","Région de la Chaudière-Appalaches, Quebec (Peer group H)","2412","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334075","39.2","11.1","","","","1"
"2001","Région de Laval, Quebec (Peer group I)","2413","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334076","40.1","7.2","","","","1"
"2001","Région de Laval, Quebec (Peer group I)","2413","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334077","40.2","14.5","","","","1"
"2001","Région de Lanaudière, Quebec (Peer group I)","2414","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334078","41.1","7.2","","","","1"
"2001","Région de Lanaudière, Quebec (Peer group I)","2414","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334079","41.2","14.3","","","","1"
"2001","Région des Laurentides, Quebec (Peer group H)","2415","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334080","42.1","7.5","","","","1"
"2001","Région des Laurentides, Quebec (Peer group H)","2415","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334081","42.2","14.2","","","","1"
"2001","Région de la Montérégie, Quebec (Peer group H)","2416","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334082","43.1","6.7","","","","1"
"2001","Région de la Montérégie, Quebec (Peer group H)","2416","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334083","43.2","11.8","","","","1"
"2001","Région du Nunavik, Quebec (Peer group C)","2417","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334084","44.1","","F","","","1"
"2001","Région du Nunavik, Quebec (Peer group C)","2417","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334085","44.2","","F","","","1"
"2001","Ontario by District Health Council","35","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334088","46.1","6.3","","","","1"
"2001","Ontario by District Health Council","35","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334089","46.2","12.5","","","","1"
"2001","Champlain District Health Council, Ontario","3501","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334090","47.1","6.2","","","","1"
"2001","Champlain District Health Council, Ontario","3501","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334091","47.2","12.4","","","","1"
"2001","Quinte-Kingston and Rideau District Health Council, Ontario","3502","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334092","48.1","6.5","","","","1"
"2001","Quinte-Kingston and Rideau District Health Council, Ontario","3502","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334093","48.2","14.2","","","","1"
"2001","Durham-Haliburton-Kawartha and Pine Ridge District Health Council, Ontario","3503","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334094","49.1","5.7","","","","1"
"2001","Durham-Haliburton-Kawartha and Pine Ridge District Health Council, Ontario","3503","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334095","49.2","15.2","","","","1"
"2001","Toronto District Health Council, Ontario","3504","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334096","50.1","7.3","","","","1"
"2001","Toronto District Health Council, Ontario","3504","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334097","50.2","11.5","","","","1"
"2001","Simcoe-York District Health Council, Ontario","3505","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334098","51.1","5.0","","","","1"
"2001","Simcoe-York District Health Council, Ontario","3505","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334099","51.2","10.6","","","","1"
"2001","Halton-Peel District Health Council, Ontario","3506","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334100","52.1","5.5","","","","1"
"2001","Halton-Peel District Health Council, Ontario","3506","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334101","52.2","10.4","","","","1"
"2001","Waterloo-Wellington-Dufferin District Health Council, Ontario","3507","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334102","53.1","5.5","","","","1"
"2001","Waterloo-Wellington-Dufferin District Health Council, Ontario","3507","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334103","53.2","10.2","","","","1"
"2001","Hamilton-Wentworth District Health Council, Ontario","3508","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334104","54.1","6.9","","","","1"
"2001","Hamilton-Wentworth District Health Council, Ontario","3508","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334105","54.2","15.1","","","","1"
"2001","Niagara District Health Council, Ontario","3509","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334106","55.1","6.0","","","","1"
"2001","Niagara District Health Council, Ontario","3509","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334107","55.2","11.4","","","","1"
"2001","Grand River District Health Council, Ontario","3510","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334108","56.1","6.4","","","","1"
"2001","Grand River District Health Council, Ontario","3510","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334109","56.2","15.2","","","","1"
"2001","Thames Valley District Health Council, Ontario","3511","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334110","57.1","6.1","","","","1"
"2001","Thames Valley District Health Council, Ontario","3511","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334111","57.2","13.6","","","","1"
"2001","Essex-Kent and Lambton District Health Council, Ontario","3512","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334112","58.1","7.2","","","","1"
"2001","Essex-Kent and Lambton District Health Council, Ontario","3512","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334113","58.2","15.5","","","","1"
"2001","Grey-Bruce-Huron and Perth District Health Council, Ontario","3513","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334114","59.1","4.1","","","","1"
"2001","Grey-Bruce-Huron and Perth District Health Council, Ontario","3513","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334115","59.2","7.9","","","","1"
"2001","Muskoka-Nipissing and Parry Sound District Health Council, Ontario","3514","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334116","60.1","8.5","","","","1"
"2001","Muskoka-Nipissing and Parry Sound District Health Council, Ontario","3514","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334117","60.2","18.7","","","","1"
"2001","Algoma-Cochrane-Manitoulin and Sudbury District Health Council, Ontario","3515","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334118","61.1","7.5","","","","1"
"2001","Algoma-Cochrane-Manitoulin and Sudbury District Health Council, Ontario","3515","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334119","61.2","16.5","","","","1"
"2001","Northwestern Ontario District Health Council, Ontario","3516","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334120","62.1","7.4","","","","1"
"2001","Northwestern Ontario District Health Council, Ontario","3516","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334121","62.2","15.0","","","","1"
"2001","Ontario by Health Unit","35","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334122","63.1","6.3","","","","1"
